flnatureza;dsdocumento;nmprimeiro;nmsegundo;dsCep
0;99854284037;Angel;Carr;18214070
0;30359026888;Tara;Barrera;29144405
0;88787970122;Nancy;Murphy;41200830
0;68995435242;Tammy;Cline;08280020
0;13349836079;Scott;Price;13973181
0;23179374796;Kerri;Cardenas;13236271
0;77198979026;Randy;Frey;13171901
0;12495231234;Amanda;Wilcox;64009240
0;18094436230;Jennifer;Wu;05273140
0;57114725584;Margaret;Hernandez;87075430
0;87144638291;Tina;Gordon;55296582
0;15545917299;Kaitlin;Mcgrath;45995290
0;98985609382;Carmen;Peterson;64005190
0;13747614139;Gary;Petersen;13067610
0;28502183339;David;Crosby;25635500
0;42694434610;Rebecca;Villarreal;41330705
0;67538325940;Jennifer;Adams;23821120
0;32556528572;Beth;Elliott;89203570
0;71777156049;Frederick;Phillips;81460225
0;84070173302;Michael;Estes;11723080
0;34785189720;Joshua;Gordon;61942385
0;32432341571;William;Long;75104060
0;82595370141;Patrick;Stone;05639075
0;24806849757;Catherine;Padilla;74974030
0;44726226965;Michael;Pitts;26359120
0;39298742876;Christina;Gallegos;88804180
0;62811526642;Theodore;Patel;60180000
0;71968975706;Kimberly;Mckee;89232360
0;54375201763;Elaine;Frey;72316110
0;93207892384;Robert;Patrick;19035090
0;53927209589;Joann;Pace;39800043
0;88335416648;Linda;Bond;74474418
0;98720196971;Dale;Moss;03524010
0;96506746725;Michelle;Elliott;81200650
0;67725835663;Rebecca;Smith;14166145
0;78564060793;Alicia;Jefferson;55641121
0;15600575579;Derek;Smith;02069063
0;59271327579;William;Taylor;09425050
0;37254852758;Susan;Bruce;06657360
0;31614672272;Amy;Tran;82010420
0;46742722198;Charles;Wilson;35300030
0;95602762971;Colleen;Jordan;87075470
0;68932690500;Andrew;Benton;37903060
0;74051875782;Julie;Briggs;11440001
0;53016779950;Michael;Miller;25963720
0;73912109693;Brian;Moore;26430350
0;49256813470;Gabrielle;Campbell;14055029
0;39749934810;Dr.;DDS;71575145
0;52654537788;Phillip;Rivera;22763200
0;89760011050;Rachel;Wise;39400475
0;42106202601;Marc;Brown;50770270
0;94158646146;Jennifer;Levy;04161060
0;57432650288;Robert;Smith;35931196
0;94248182885;Michael;Brown;17012270
0;66095488053;Deborah;Thomas;57600300
0;92049865467;Kristopher;Mack;93044330
0;79607580641;Ronald;Robinson;69097774
0;30633628886;Lisa;Scott;57602130
0;69689253382;Leonard;Blair;95097825
0;63802646204;Tracy;Donovan;86812350
0;73170065549;Joseph;Flores;38304006
0;40561525767;Douglas;Hudson;05270130
0;25801727757;Christopher;Miller;58308180
0;68304334296;Evelyn;Dean;02837010
0;26036740954;Lauren;Williams;06726060
0;61932332914;Michael;Walker;89226153
0;62482823046;Darryl;Sanders;06785320
0;84354850800;Susan;Spencer;14169185
0;36956114938;Laura;Huang;91270360
0;43989943863;Dr.;Smith;70746520
0;13333388580;Raymond;Estes;65050430
0;94598703102;Michael;Hansen;36773126
0;80587426773;Terri;Thompson;13174500
0;50203934602;Kenneth;Montgomery;97110005
0;28061239476;Hayley;Medina;89074470
0;90605374444;Virginia;Smith;78720470
0;69102260155;Mary;Harrison;87020320
0;21557413129;Daniel;Graham;59142655
0;66812100328;Timothy;Cantrell;85302325
0;58019095092;George;Koch;65631420
0;18029534887;Brian;Campos;55818210
0;90688079080;Rachael;Russell;52140150
0;34010132688;James;MD;45202560
0;98104387818;Jacob;Mitchell;59145500
0;42315831892;Adam;Johnson;89045470
0;23895670976;Collin;Terrell;86708340
0;24126009724;David;Ortiz;11088350
0;92651432521;Jacqueline;Everett;13459383
0;57970424779;James;Manning;50680470
0;72536184789;Lauren;Guerrero;64005720
0;84457164815;Thomas;Flores;79801015
0;32452810412;Brian;Saunders;23845380
0;12068670285;Christopher;Williams;11710320
0;86786657667;Mackenzie;Sanchez;14071029
0;77433567674;John;Bradley;18617025
0;62021588703;Diana;Martin;59155130
0;64362908435;Kelly;Morales;64046100
0;96088546048;Christopher;Thomas;05762170
0;22423190418;Marcus;Walton;12940904
0;92954426615;Rachel;Jimenez;30672410
0;25199231258;Steven;Hammond;58057440
0;16709959952;Margaret;Sexton;06396310
0;87803714281;Diane;Rosario;35681434
0;16221422731;Charles;Black;25965275
0;83734408934;Dr.;II;40313495
0;33001517412;Melissa;White;96810190
0;47722123133;Kenneth;Ferguson;11510180
0;31332586583;Sharon;MD;35182494
0;21505457774;Jesus;Whitaker;21864270
0;82476461667;Charles;Robinson;60833190
0;23759827118;Kevin;Schneider;95112175
0;71761066896;Christine;Rodriguez;14890468
0;40733742444;David;Mcclure;47807230
0;94567439361;Jose;Simpson;44063380
0;76241409497;Jessica;White;16402283
0;73277313636;John;Zimmerman;98807450
0;32161479042;Mia;Hughes;13617769
0;31953695314;Joshua;Perez;34710470
0;50164904805;Seth;Jr.;24456000
0;60591665620;Jason;Jacobson;86027100
0;23265119504;Amber;Bennett;12340080
0;20122830169;Kathleen;Fletcher;73801190
0;40243870480;Kimberly;Smith;13504788
0;93797906795;Thomas;Dodson;13611336
0;26561645385;Ashley;Villa;17033770
0;23357179005;Gregory;Rodriguez;06026250
0;32712540075;Terry;Ryan;06824250
0;12758443880;Brittany;Bonilla;13105015
0;14567950942;Anthony;Vasquez;72450100
0;17216964645;Steven;Moore;32666460
0;17240034203;Gloria;Robbins;14400460
0;85733201355;Michael;Holland;69314690
0;45305019987;Monica;Yoder;13205370
0;48770327488;Jason;Smith;87014350
0;94278212635;Nicole;Brennan;12280046
0;14624629485;Jimmy;Ramos;40421150
0;33038874855;Karen;Combs;32060040
0;32861533566;Jasmine;Powell;14165432
0;16542613970;Taylor;Green;53441601
0;47735756054;Bobby;Ryan;70773060
0;48111985721;Amanda;Green;74993070
0;88202956756;Dale;Chavez;88058762
0;29603058125;Mary;Rowe;32185240
0;22935685285;Amanda;Goodman;79093230
0;69430710386;Richard;Adams;73015401
0;95327745665;James;Haney;95020030
0;51983836786;Ashley;Landry;56317370
0;13692114611;Terri;Evans;06268140
0;21995160821;Edward;Simpson;99052247
0;91449933742;Drew;Miller;97015630
0;62983948192;Christopher;Davis;17013130
0;32199157015;Dylan;Larsen;14706234
0;79909526859;Amber;Leach;57081790
0;64710047595;Keith;Wright;21555490
0;22269097533;Amy;Beltran;88132830
0;75163508585;Justin;Weber;25670060
0;28165071172;Randall;Maddox;13737373
0;76729046864;David;Stanton;27123060
0;13119909436;Kristen;Moore;07051200
0;31344991890;David;Castro;50110615
0;82604719734;Thomas;Ball;72333500
0;62033073392;Karina;Stewart;13058743
0;85796543998;Paula;Olson;23094110
0;42383107105;Kenneth;Cox;66843090
0;56880006654;Jonathan;Smith;93285476
0;26044666308;Veronica;Bishop;88353401
0;94393853621;Gerald;Robinson;07034090
0;22761747845;Shelley;Freeman;08795150
0;47646709654;Nathan;Welch;75806060
0;98306118611;Jonathan;Garcia;30390010
0;64348229855;Frederick;Graham;64009270
0;62506594206;Eric;Armstrong;93410020
0;62049480536;Brooke;Clayton;75706030
0;70677752695;Mr.;DVM;72301582
0;44709184258;Rita;Nelson;74987210
0;39038894644;Kimberly;Baker;45823710
0;46774766645;Calvin;Ramirez;14783046
0;83192247857;Dominique;Johnson;66087630
0;32088133171;Jason;Bishop;78745670
0;44708150939;Zachary;Skinner;82100750
0;49406317771;Cynthia;Reynolds;59104258
0;91898571793;Ellen;Mcdaniel;05319017
0;27882601196;Robert;Mcfarland;15990040
0;24233329048;Keith;Schneider;12945510
0;64661814474;Crystal;Pierce;13308323
0;97517504627;Crystal;Murphy;71570804
0;68696394471;Monica;Campbell;65633270
0;71355076770;James;Sherman;58057020
0;65805812796;Debra;Lee;30440325
0;54521247239;Erin;Duncan;69306580
0;56479593890;Tiffany;Richardson;39401404
0;30844795625;Amanda;Hawkins;13800437
0;85450718494;Craig;Payne;21860525
0;87589547281;Mrs.;Nguyen;04412140
0;54551828752;Benjamin;Medina;03022001
0;69571937276;Karen;Austin;22765070
0;50053955102;Teresa;Jennings;14091270
0;85740616245;Michael;Thomas;08395160
0;31525182248;Tracy;Robinson;53140050
0;87906694295;Tricia;Hayden;68377860
0;31650170375;Patricia;Roach;60175575
0;18214804537;Melissa;Reed;72301701
0;78629685103;Jeremiah;Burke;04513050
0;84910410412;Jamie;Webb;18015220
0;92932663368;Sharon;Garcia;81550480
0;38198359713;Jennifer;Turner;35502123
0;58967177667;Lisa;Mccarthy;13273616
0;96270721254;Michael;James;09273220
0;98910817742;Doris;Mcintosh;85505220
0;42801424093;Mason;Chan;79071260
0;73837611965;Rachel;Montgomery;26050205
0;13858979418;Cynthia;Stone;62050480
0;98364011158;William;Rodriguez;11472100
0;61444241836;Joshua;Hernandez;72504208
0;77103331325;Ronnie;Peterson;51021060
0;96961106680;Brandon;Wilkinson;37701017
0;99225719107;Matthew;Howell;21765670
0;36751190180;Derek;Austin;04627004
0;14265685937;William;Murphy;58052610
0;97745518322;Rachel;Duran;29164240
0;29152796697;Daniel;Gutierrez;55612380
0;80079490131;Miguel;Harrison;70650550
0;75290100901;Jennifer;Greene;03563225
0;79589758670;Jeff;Owen;96200380
0;19621007729;Laurie;Smith;14096470
0;85066676772;Christine;Gonzalez;84035310
0;99021225228;Christopher;Rodriguez;25235475
0;79285461775;Mario;Noble;41211140
0;90264103897;Alicia;Hickman;82860510
0;85263031071;Megan;Guerrero;12234430
0;58125080712;Cindy;Allen;79005490
0;49576509960;David;Franklin;83508060
0;57535533540;Tracy;Salinas;78148596
0;34591879071;Jessica;Montes;83065440
0;97667653521;Terri;Lopez;32662460
0;32334558281;Christopher;Garrison;52170055
0;98448253443;Ronald;Moore;04620010
0;70955415562;Terry;Wright;75100110
0;24424189765;Carl;Zamora;74370250
0;40123271456;Kimberly;Stephens;27313070
0;27408153363;Raymond;Johnson;70390088
0;93670127449;Arthur;Robinson;81350570
0;12685384336;April;Farley;29174647
0;58350549530;Charles;Kim;20230240
0;78651525538;Christine;Flores;67113680
0;70403000746;Thomas;Collins;11700010
0;60819347642;Michael;Pope;15990515
0;37386903788;Ronald;Jones;54789130
0;86613049285;Stephanie;Spencer;29032769
0;49364854907;Maxwell;Bryan;72510234
0;75408591407;Ronald;Miller;25955087
0;51060479534;William;Krueger;08110040
0;69580166421;William;Blake;58075692
0;38103064101;Natasha;Carrillo;27536350
0;72205428722;Ian;Williams;72329118
0;16049644839;James;Young;07863020
0;55008992362;Peter;Gonzales;07996020
0;75545923044;Randy;Howard;31260430
0;71831686724;Madison;Morales;61635300
0;80237610436;Sharon;Allen;35160232
0;83911457174;Jorge;Rubio;17505120
0;70671577278;Alan;Hicks;91250430
0;87636985443;Kathy;Kelley;64004320
0;42728174826;Gregory;Brown;39402402
0;97584480467;James;Larson;72130050
0;91182887886;Allison;Jackson;04918020
0;65609781501;Christina;Good;25953370
0;60719425966;Raymond;Jackson;12443420
0;57403536414;Patrick;Howe;54756230
0;87416484440;Joseph;Taylor;45604280
0;57084957696;Laura;Buck;31785665
0;61136786508;Christina;Davis;13976150
0;64827234935;Angel;Pena;15045341
0;55869628252;Amy;Harris;12946798
0;64405933820;Nathaniel;Montgomery;23031175
0;98489007789;Bruce;Mitchell;53421360
0;36245793746;Bruce;Vasquez;36062400
0;58190378354;Ann;Flores;56503680
0;76091632601;Jennifer;MD;04728020
0;88302915842;Mr.;Herrera;09163439
0;48284046208;Christopher;Bond;04898010
0;93093616795;Tracy;Sharp;86078200
0;38051783131;Jill;Sims;26272010
0;62525553358;Kevin;Schaefer;79017783
0;78609974437;Cynthia;Williams;01233030
0;52929845834;Patricia;Jones;99062130
0;56400480575;Mark;Walton;65065310
0;55410448559;Carol;Levy;41927750
0;72428418856;Cynthia;Hansen;68510080
0;92919194866;Andrew;Perez;44030630
0;64229732192;Cindy;Scott;58065004
0;17461477103;Kimberly;Mitchell;85303660
0;81970347797;Emily;Wright;88316476
0;31936712737;Mark;Bradford;57017195
0;25526380112;Casey;Smith;41305340
0;94668503107;Ryan;Medina;13238250
0;75811761021;Amanda;Elliott;94075070
0;45262540583;Rebecca;Riggs;31990560
0;59102661636;Jennifer;Nelson;19806209
0;57855383688;Randall;Greene;98025600
0;40120309383;Shane;Reilly;19061350
0;13274682898;James;Caldwell;13206541
0;96730067702;Paul;MD;29140790
0;84852777021;Craig;Phillips;52111613
0;27206442083;Bryan;Santana;12307340
0;98377818058;Scott;Walters;18279540
0;12110959625;Gregory;Morales;85901020
0;70675178263;Taylor;Gomez;30535170
0;61396023030;Steven;Sosa;53220580
0;23318455868;Brianna;Baker;54150601
0;71677442113;Christopher;Reeves;14875645
0;96027061503;Maria;Evans;07803070
0;57998590770;Amy;Fuentes;08080365
0;22148031323;Jessica;Ramirez;13069025
0;32333574000;Mr.;Johnson;72317205
0;51437921251;Steven;Evans;78005370
0;66091836343;Debra;Davis;87015060
0;45298459307;Shelly;Garza;12910120
0;51951444523;Claire;Smith;22723450
0;44427853674;Christine;Mason;39400519
0;86783612194;Nicholas;Porter;79032701
0;36555714712;Albert;Boyd;41275120
0;77620320059;Jeffery;Gallegos;64015480
0;63228271334;Stephen;King;07114410
0;98077516118;Briana;Huynh;11668610
0;73223747769;David;Wright;77017050
0;33819696026;Virginia;Jimenez;80630170
0;22422708043;Michael;Ortiz;96065410
0;59867465432;Samantha;Hunt;85010040
0;43694849139;Sean;Arroyo;03288075
0;77848786909;Sandra;Miller;06180260
0;93699579977;Devin;Gentry;12952310
0;84106402581;Anthony;Holt;04857250
0;26540989249;Benjamin;Riley;60050011
0;33165793693;Julia;Simpson;75702200
0;85982856163;Adrian;Ward;50660210
0;23919302018;Michelle;Palmer;13279082
0;41041794157;Christopher;Moore;11335090
0;17599666480;Kimberly;Young;15015909
0;92826058464;William;Smith;18274220
0;82317617210;Douglas;White;64055420
0;83543833543;Steven;Conner;06416040
0;86611884084;Charles;Nielsen;13024411
0;35410037746;Matthew;Ramirez;91440480
0;57098655635;Corey;Mcdonald;31975310
0;80878669921;Heidi;Murray;74930600
0;65993711327;Tara;May;62040001
0;29202380925;Debra;Johnson;04473230
0;60082907337;Joseph;Soto;69078191
0;40938959052;Lynn;Alexander;03985020
0;40734923657;Jennifer;Rodriguez;29140270
0;52501392746;Derek;Barajas;98015600
0;12261814468;Jeffery;Cannon;79070100
0;36803864180;Christina;Green;16400139
0;35964543460;Amy;Alvarado;36302606
0;90317190606;Nathan;Smith;70756500
0;55556556522;James;Potter;57062680
0;89435174118;Ronald;Greer;14780430
0;98172148861;Ronnie;Cole;86806540
0;45730433547;Karen;Wilson;18110585
0;56650257957;Robert;Weber;27420160
0;20194995979;Evelyn;Mueller;13185399
0;34851081079;George;Martinez;33080140
0;43672715646;Eric;Robbins;41710190
0;29964525247;Julie;Wong;26235281
0;30385356385;Mark;Burns;60351740
0;52961826038;Tanya;Morris;13905411
0;73338238381;Daniel;Thomas;13735900
0;76727914569;Rebecca;Robinson;81460246
0;94142940116;Dr.;PhD;04630010
0;64150598450;Lisa;Walter;06083290
0;79341732984;Brandon;Michael;16071000
0;19354163756;Natasha;Butler;74470531
0;83062325488;Ashley;Castillo;69039160
0;90128221817;Kelly;Dixon;87015070
0;97200359449;Daniel;Scott;30666540
0;84529368861;Christopher;Riley;78907080
0;46161741882;Michael;Sanders;11677020
0;95773820700;Victor;Hill;18708270
0;63218867087;Jasmine;Williams;17066745
0;92933653843;Sarah;Hicks;66030005
0;31594731917;Tonya;Michael;73065182
0;12552693408;Valerie;Jackson;37501151
0;99865370984;Valerie;Ellison;01317910
0;96850533590;Steven;Vaughn;18409640
0;29327190808;Jessica;Herman;09782310
0;42452931572;Megan;Snyder;42802340
0;48379596896;Kayla;Zavala;82650250
0;47778361408;Nicole;Weaver;72630402
0;64095576246;Cody;Wilson;72146232
0;16398160405;Traci;Lopez;24370130
0;58433866584;Stephanie;Gibson;35502497
0;76124054537;Rebecca;Hughes;75707270
0;55224755834;Stephen;Ponce;18701176
0;71309971255;Mr.;Watts;13214709
0;21765657477;Charles;Wallace;13970906
0;81249066486;Richard;Perez;74015200
0;43466063953;Michael;Nguyen;09841300
0;86425936928;Ethan;Smith;12227360
0;67122323613;Melissa;Carroll;13052533
0;27294114550;Jaime;Best;74484424
0;13958150328;Jennifer;Grimes;05324030
0;35416907775;Megan;Marks;96060520
0;90407545564;Nicholas;Pittman;35901355
0;40475421600;Michelle;Dean;69098352
0;19802729870;Lisa;Wilson;19100170
0;64687479180;Lindsay;Herrera;33030570
0;79731299595;Laura;Green;59133250
0;74640046653;Christine;Payne;13465599
0;85670761545;Alexandra;Holmes;69045580
0;40747486056;Veronica;Peters;25560270
0;25342054045;Amber;Clark;74988655
0;53378977123;Clifford;Goodman;13401577
0;95998287410;Jack;House;86025190
0;38014104635;Colleen;Flores;26337240
0;70902666705;Kimberly;Gallagher;66060790
0;54190662888;Rachel;Robertson;09941611
0;32578461353;Donald;Johnson;58105195
0;56447650662;Erika;Barrett;80220230
0;63464576595;Melissa;Briggs;13733379
0;74387001382;Jeffrey;Gordon;72549425
0;45657125134;John;Clark;94197320
0;45830702941;Amanda;Sherman;04863120
0;52868789224;Michael;Phelps;09175060
0;81122222052;Michael;Donaldson;96820050
0;65361473561;Oscar;King;88133645
0;87896061596;Jacob;Meyer;20766260
0;18717019396;Brandy;Powell;36090390
0;94920591537;Jessica;Peters;86802016
0;55397682876;Brandi;Jackson;05209580
0;90198456277;Katherine;Olsen;99042550
0;85846895815;Stephen;Flores;12315020
0;98470296359;Paul;Reynolds;88306750
0;87670976022;Jose;Gould;69906420
0;34720553902;Gina;Rodriguez;37502455
0;35055503343;Gary;Reed;60741330
0;41178167733;Krystal;Lyons;65071075
0;51080923731;Daniel;Carroll;35300300
0;55607510183;Robert;Reed;26032570
0;24803373848;Ms.;Williams;35500501
0;37807557781;Daniel;Carpenter;13058641
0;19024072019;Samantha;Obrien;33943440
0;47957917765;Kristin;Crawford;06524260
0;21941928330;Shawn;Flores;29123001
0;90227494254;Lisa;Mendoza;84045070
0;34835910508;Christian;Fowler;11510100
0;75385318532;Nathaniel;Marsh;88358575
0;21655461805;Dylan;Ward;32561025
0;15399650507;Christian;Parker;22745030
0;50637279157;Michael;Cannon;02031200
0;85263897929;Michael;Young;03927190
0;30895384068;Tara;Garza;12703530
0;85792925300;Tyler;Hall;88015706
0;51271829510;Rachel;Smith;35501315
0;64512780734;Lisa;Munoz;03416050
0;15734727108;Paula;Davis;26545120
0;46704859933;Charles;Henderson;29026260
0;42448767630;Angela;Johnson;17050020
0;35089191020;Lisa;Dougherty;16403113
0;14899752677;Christopher;Hayes;56506100
0;56137017993;Megan;Rodgers;88106240
0;98412150127;Robert;Miller;58805200
0;61620852810;Katelyn;Reyes;50060660
0;23643341360;Jordan;Lowe;14808330
0;77014825525;Tina;Smith;16400770
0;55525293999;Christopher;Gates;29130686
0;51429853755;Jose;Gamble;65071395
0;31853482181;Aaron;King;79333080
0;52281496063;Anna;Walker;13076009
0;85559719580;Cynthia;Simmons;61626450
0;55029044518;Matthew;Cook;35500125
0;82760499430;Raymond;Dominguez;65062060
0;93263149766;Lorraine;Harrison;38441104
0;29854674071;Melinda;Sanchez;17601140
0;73903460256;Kathryn;Rodriguez;29103225
0;37679423918;James;Perez;96501001
0;59065186810;Julie;Woods;64039250
0;63805155275;Michael;Conner;34525470
0;79506661348;Peter;Sandoval;13566650
0;12219600075;Charles;Walls;07073280
0;80994827738;Leah;Brown;17210861
0;68160904426;Sean;Harrell;28090280
0;91088579536;Kara;Boyd;26175030
0;76229402695;Kenneth;Lopez;52021060
0;51838761586;Lisa;Stephenson;13632470
0;18011129801;Cynthia;Vega;91260610
0;29575399184;John;Khan;74440200
0;16016286493;Melissa;Hurley;91030530
0;76154357503;Andrew;Rivera;70256130
0;90205319839;Joseph;Perez;48060130
0;50982502124;Samuel;Oliver;25685040
0;63833683423;Tracy;Evans;74944530
0;18958576959;Monique;Shields;89015470
0;92223678670;Jennifer;Conley;97547380
0;53912038276;John;Butler;58013250
0;95944997558;Terry;Callahan;16401063
0;83552496211;Blake;Smith;26540467
0;77434909864;Thomas;Edwards;78128588
0;71786920138;Jessica;Jones;74493030
0;40826403923;David;Sparks;58100230
0;81689560923;Zachary;Cook;24342190
0;28030814573;Nathaniel;Robertson;08583003
0;83371945145;Jesse;Carrillo;74250320
0;97826267302;Kevin;Owens;12071230
0;90734155709;Jose;Proctor;85804710
0;78028230874;Elizabeth;Lewis;36302204
0;31944547934;Deborah;Washington;35043010
0;27617602497;Andrew;Munoz;12308060
0;76804626535;Theresa;Williams;41275500
0;20012624327;Paul;Brooks;71530100
0;44379392431;Richard;Myers;69314164
0;24629409808;Brian;Padilla;23032370
0;22961323480;Michael;Collier;84025270
0;94976915237;Mark;Krause;13091563
0;52870662304;Troy;Douglas;09520330
0;88523505557;Dawn;Swanson;85063430
0;69617069945;Daniel;Rodriguez;29198375
0;39813054891;Yolanda;Miller;33084010
0;71844891612;Dennis;Wallace;09920650
0;36985067266;Christopher;Hicks;58707010
0;37135917847;Alyssa;Weber;78140180
0;88469240369;James;Briggs;40830690
0;94239441563;Stephanie;Calderon;45821720
0;14637290354;Jacqueline;DDS;85913170
0;78913037069;Mary;Rose;03151010
